업종명,소속종목수,소속종목명,ROE,PER,PBR,DVR,PER_AVG,url
"섬유,의류,신발,호화품",80,일신방직 ,6.98,4.68,0.30,2.87,5.24,https://finance.naver.com/item/main.naver?code=003200
"섬유,의류,신발,호화품",80,삼양통상 ,2.81,13.80,0.36,2.39,5.24,https://finance.naver.com/item/main.naver?code=002170
"섬유,의류,신발,호화품",80,휴비스 ,-7.81,N/A,0.45,4.97,5.24,https://finance.naver.com/item/main.naver?code=079980
"섬유,의류,신발,호화품",80,이스트아시아홀딩스,1.03,14.33,0.17,N/A,5.24,https://finance.naver.com/item/main.naver?code=900110
"섬유,의류,신발,호화품",80,토박스코리아,,14.83,1.84,N/A,5.24,https://finance.naver.com/item/main.naver?code=215480
"섬유,의류,신발,호화품",80,화승엔터프라이즈 ,-0.85,N/A,1.37,0.35,5.24,https://finance.naver.com/item/main.naver?code=241590
"섬유,의류,신발,호화품",80,까스텔바작,-12.18,N/A,0.93,N/A,5.24,https://finance.naver.com/item/main.naver?code=308100
"섬유,의류,신발,호화품",80,쌍방울 ,-22.88,N/A,0.61,N/A,5.24,https://finance.naver.com/item/main.naver?code=102280
"섬유,의류,신발,호화품",80,SG세계물산 ,-2.55,N/A,0.49,N/A,5.24,https://finance.naver.com/item/main.naver?code=004060
"섬유,의류,신발,호화품",80,제이에스티나,47.84,2.54,0.95,3.45,5.24,https://finance.naver.com/item/main.naver?code=026040
"섬유,의류,신발,호화품",80,에스제이그룹,26.00,7.68,1.79,2.28,5.24,https://finance.naver.com/item/main.naver?code=306040
"섬유,의류,신발,호화품",80,한세예스24홀딩스 ,8.90,5.82,0.50,4.41,5.24,https://finance.naver.com/item/main.naver?code=016450
"섬유,의류,신발,호화품",80,신성통상 ,20.36,7.38,1.36,N/A,5.24,https://finance.naver.com/item/main.naver?code=005390
"섬유,의류,신발,호화품",80,형지엘리트 ,0.19,416.25,0.82,N/A,5.24,https://finance.naver.com/item/main.naver?code=093240
"섬유,의류,신발,호화품",80,효성티앤씨 ,42.11,2.73,0.99,16.18,5.24,https://finance.naver.com/item/main.naver?code=298020
"섬유,의류,신발,호화품",80,경방 ,2.56,17.37,0.40,1.01,5.24,https://finance.naver.com/item/main.naver?code=000050
"섬유,의류,신발,호화품",80,지엔코,-30.16,N/A,1.03,N/A,5.24,https://finance.naver.com/item/main.naver?code=065060
"섬유,의류,신발,호화품",80,메타랩스 ,-40.07,N/A,1.19,N/A,5.24,https://finance.naver.com/item/main.naver?code=090370
"섬유,의류,신발,호화품",80,비비안 ,-15.20,N/A,0.53,N/A,5.24,https://finance.naver.com/item/main.naver?code=002070
"섬유,의류,신발,호화품",80,LS네트웍스 ,6.19,7.02,0.39,N/A,5.24,https://finance.naver.com/item/main.naver?code=000680
"섬유,의류,신발,호화품",80,아즈텍WB,9.90,4.62,0.42,2.27,5.24,https://finance.naver.com/item/main.naver?code=032080
"섬유,의류,신발,호화품",80,패션플랫폼,12.94,5.65,0.66,N/A,5.24,https://finance.naver.com/item/main.naver?code=225590
"섬유,의류,신발,호화품",80,조광피혁 ,1.74,46.97,0.43,0.68,5.24,https://finance.naver.com/item/main.naver?code=004700
"섬유,의류,신발,호화품",80,백산 ,16.97,9.35,1.47,0.99,5.24,https://finance.naver.com/item/main.naver?code=035150
"섬유,의류,신발,호화품",80,인디에프 ,-44.88,N/A,1.23,N/A,5.24,https://finance.naver.com/item/main.naver?code=014990
"섬유,의류,신발,호화품",80,감성코퍼레이션,12.99,32.80,3.97,N/A,5.24,https://finance.naver.com/item/main.naver?code=036620
"섬유,의류,신발,호화품",80,크리스에프앤씨,25.72,4.88,1.05,3.43,5.24,https://finance.naver.com/item/main.naver?code=110790
"섬유,의류,신발,호화품",80,에스티오,-0.66,N/A,1.26,3.87,5.24,https://finance.naver.com/item/main.naver?code=098660
"섬유,의류,신발,호화품",80,진도 ,4.30,8.13,0.34,1.44,5.24,https://finance.naver.com/item/main.naver?code=088790
"섬유,의류,신발,호화품",80,더네이쳐홀딩스,32.08,6.26,1.74,0.72,5.24,https://finance.naver.com/item/main.naver?code=298540
"섬유,의류,신발,호화품",80,신원 ,10.16,7.27,0.58,2.98,5.24,https://finance.naver.com/item/main.naver?code=009270
"섬유,의류,신발,호화품",80,대원화성 ,-9.56,N/A,1.59,N/A,5.24,https://finance.naver.com/item/main.naver?code=024890
"섬유,의류,신발,호화품",80,신세계인터내셔날 ,13.80,9.68,1.26,1.11,5.24,https://finance.naver.com/item/main.naver?code=031430
"섬유,의류,신발,호화품",80,신영와코루 ,2.70,12.38,0.33,1.25,5.24,https://finance.naver.com/item/main.naver?code=005800
"섬유,의류,신발,호화품",80,씨앤투스성진,26.57,3.75,0.91,7.83,5.24,https://finance.naver.com/item/main.naver?code=352700
"섬유,의류,신발,호화품",80,LF ,10.09,3.50,0.33,3.70,5.24,https://finance.naver.com/item/main.naver?code=093050
"섬유,의류,신발,호화품",80,브랜드엑스코퍼레이션,11.86,27.23,3.08,1.38,5.24,https://finance.naver.com/item/main.naver?code=337930
"섬유,의류,신발,호화품",80,디케이앤디,-5.72,N/A,0.97,1.46,5.24,https://finance.naver.com/item/main.naver?code=263020
"섬유,의류,신발,호화품",80,덕성우 ,6.55,20.09,1.21,0.76,5.24,https://finance.naver.com/item/main.naver?code=004835
"섬유,의류,신발,호화품",80,젬백스링크,10.23,5.91,0.58,1.58,5.24,https://finance.naver.com/item/main.naver?code=064800
"섬유,의류,신발,호화품",80,국동 ,-4.52,N/A,0.78,N/A,5.24,https://finance.naver.com/item/main.naver?code=005320
"섬유,의류,신발,호화품",80,아가방컴퍼니,12.74,7.33,0.86,N/A,5.24,https://finance.naver.com/item/main.naver?code=013990
"섬유,의류,신발,호화품",80,호전실업 ,18.26,3.74,0.63,3.00,5.24,https://finance.naver.com/item/main.naver?code=111110
"섬유,의류,신발,호화품",80,골드퍼시픽,,N/A,0.85,N/A,5.24,https://finance.naver.com/item/main.naver?code=038530
"섬유,의류,신발,호화품",80,화승인더 ,0.83,87.77,0.67,3.83,5.24,https://finance.naver.com/item/main.naver?code=006060
"섬유,의류,신발,호화품",80,코웰패션,15.41,8.84,1.23,2.01,5.24,https://finance.naver.com/item/main.naver?code=033290
"섬유,의류,신발,호화품",80,윌비스 ,0.17,307.00,0.51,N/A,5.24,https://finance.naver.com/item/main.naver?code=008600
"섬유,의류,신발,호화품",80,대현 ,10.63,4.24,0.43,4.05,5.24,https://finance.naver.com/item/main.naver?code=016090
"섬유,의류,신발,호화품",80,영원무역 ,20.46,4.17,0.75,2.33,5.24,https://finance.naver.com/item/main.naver?code=111770
"섬유,의류,신발,호화품",80,제로투세븐,0.42,486.25,2.01,N/A,5.24,https://finance.naver.com/item/main.naver?code=159580
"섬유,의류,신발,호화품",80,한섬 ,10.19,5.43,0.47,2.19,5.24,https://finance.naver.com/item/main.naver?code=020000
"섬유,의류,신발,호화품",80,덕성 ,6.55,17.06,1.03,0.81,5.24,https://finance.naver.com/item/main.naver?code=004830
"섬유,의류,신발,호화품",80,F&F;홀딩스 ,8.45,6.09,0.35,0.98,5.24,https://finance.naver.com/item/main.naver?code=007700
"섬유,의류,신발,호화품",80,F&F; ,72.59,14.33,7.96,0.80,5.24,https://finance.naver.com/item/main.naver?code=383220
"섬유,의류,신발,호화품",80,태평양물산 ,-2.23,N/A,0.50,N/A,5.24,https://finance.naver.com/item/main.naver?code=007980
"섬유,의류,신발,호화품",80,배럴,-21.10,N/A,1.51,N/A,5.24,https://finance.naver.com/item/main.naver?code=267790
"섬유,의류,신발,호화품",80,제이에스코퍼레이션 ,37.48,2.99,0.89,3.58,5.24,https://finance.naver.com/item/main.naver?code=194370
"섬유,의류,신발,호화품",80,공구우먼,,17.43,4.10,3.90,5.24,https://finance.naver.com/item/main.naver?code=366030
"섬유,의류,신발,호화품",80,DI동일 ,8.47,9.80,0.58,1.10,5.24,https://finance.naver.com/item/main.naver?code=001530
"섬유,의류,신발,호화품",80,한세실업 ,15.05,8.63,1.21,3.25,5.24,https://finance.naver.com/item/main.naver?code=105630
가정용품,8,케이엠제약,-0.69,N/A,1.09,N/A,15.44,https://finance.naver.com/item/main.naver?code=225430
가정용품,8,TS트릴리온,-94.82,N/A,9.79,N/A,15.44,https://finance.naver.com/item/main.naver?code=317240
가정용품,8,태양,3.49,12.83,0.41,1.72,15.44,https://finance.naver.com/item/main.naver?code=053620
가정용품,8,삼정펄프 ,4.06,8.87,0.36,3.28,15.44,https://finance.naver.com/item/main.naver?code=009770
가정용품,8,모나리자 ,3.96,44.44,1.72,N/A,15.44,https://finance.naver.com/item/main.naver?code=012690
가정용품,8,프로스테믹스,-58.19,N/A,5.88,N/A,15.44,https://finance.naver.com/item/main.naver?code=203690
가정용품,8,비비씨,3.32,24.04,0.82,N/A,15.44,https://finance.naver.com/item/main.naver?code=318410
가정용품,8,블루베리 NFT,-68.32,N/A,1.41,N/A,15.44,https://finance.naver.com/item/main.naver?code=044480
건강관리기술,12,뷰노,,N/A,4.39,N/A,158.41,https://finance.naver.com/item/main.naver?code=338220
건강관리기술,12,솔본,-10.69,N/A,0.65,N/A,158.41,https://finance.naver.com/item/main.naver?code=035610
건강관리기술,12,유비케어,5.15,49.38,2.42,0.72,158.41,https://finance.naver.com/item/main.naver?code=032620
건강관리기술,12,비트컴퓨터,8.57,22.30,1.82,0.91,158.41,https://finance.naver.com/item/main.naver?code=032850
건강관리기술,12,이지케어텍,-15.45,N/A,4.70,0.37,158.41,https://finance.naver.com/item/main.naver?code=099750
건강관리기술,12,케어랩스,-7.72,N/A,1.00,N/A,158.41,https://finance.naver.com/item/main.naver?code=263700
건강관리기술,12,인피니트헬스케어,8.86,14.64,1.24,N/A,158.41,https://finance.naver.com/item/main.naver?code=071200
건강관리기술,12,CJ 바이오사이언스,-40.29,N/A,2.26,N/A,158.41,https://finance.naver.com/item/main.naver?code=311690
건강관리기술,12,라이프시맨틱스,-54.03,N/A,4.71,N/A,158.41,https://finance.naver.com/item/main.naver?code=347700
건강관리기술,12,제이엘케이,-33.04,N/A,3.04,N/A,158.41,https://finance.naver.com/item/main.naver?code=322510
건강관리기술,12,루닛,,N/A,N/A,N/A,158.41,https://finance.naver.com/item/main.naver?code=328130
건강관리기술,12,제이시스메디칼,63.48,16.83,7.68,N/A,158.41,https://finance.naver.com/item/main.naver?code=287410
인터넷과카탈로그소매,11,아이톡시,-149.44,N/A,8.87,N/A,18.08,https://finance.naver.com/item/main.naver?code=052770
인터넷과카탈로그소매,11,현대홈쇼핑 ,5.04,6.30,0.30,4.81,18.08,https://finance.naver.com/item/main.naver?code=057050
인터넷과카탈로그소매,11,코리아센터,2.49,52.41,1.28,N/A,18.08,https://finance.naver.com/item/main.naver?code=290510
인터넷과카탈로그소매,11,다나와,22.00,6.99,1.37,N/A,18.08,https://finance.naver.com/item/main.naver?code=119860
인터넷과카탈로그소매,11,에코마케팅,16.90,18.70,3.02,2.06,18.08,https://finance.naver.com/item/main.naver?code=230360
인터넷과카탈로그소매,11,그래디언트,-11.63,N/A,1.03,1.40,18.08,https://finance.naver.com/item/main.naver?code=035080
인터넷과카탈로그소매,11,아이에스이커머스,52.42,6.31,2.63,N/A,18.08,https://finance.naver.com/item/main.naver?code=069920
인터넷과카탈로그소매,11,실리콘투,11.62,18.89,1.65,N/A,18.08,https://finance.naver.com/item/main.naver?code=257720
인터넷과카탈로그소매,11,예스24,0.96,69.89,0.74,3.21,18.08,https://finance.naver.com/item/main.naver?code=053280
인터넷과카탈로그소매,11,청담글로벌,,N/A,N/A,N/A,17.84,https://finance.naver.com/item/main.naver?code=362320
인터넷과카탈로그소매,11,케이티알파,1.36,102.93,1.32,N/A,18.08,https://finance.naver.com/item/main.naver?code=036030
양방향미디어와서비스,11,티사이언티픽,-2.75,N/A,0.65,N/A,19.62,https://finance.naver.com/item/main.naver?code=057680
양방향미디어와서비스,11,플리토,-30.93,N/A,13.72,N/A,19.62,https://finance.naver.com/item/main.naver?code=300080
양방향미디어와서비스,11,캐리소프트,-14.65,N/A,3.81,N/A,19.62,https://finance.naver.com/item/main.naver?code=317530
양방향미디어와서비스,11,줌인터넷,16.17,21.98,3.28,N/A,19.62,https://finance.naver.com/item/main.naver?code=239340
양방향미디어와서비스,11,아프리카TV,37.88,11.43,3.64,0.97,19.62,https://finance.naver.com/item/main.naver?code=067160
양방향미디어와서비스,11,NAVER ,4.46,38.01,1.56,0.22,19.62,https://finance.naver.com/item/main.naver?code=035420
양방향미디어와서비스,11,FSN,-1.50,N/A,1.11,N/A,19.62,https://finance.naver.com/item/main.naver?code=214270
양방향미디어와서비스,11,THE E&M;,-14.21,N/A,0.98,N/A,19.62,https://finance.naver.com/item/main.naver?code=089230
양방향미디어와서비스,11,카카오 ,23.47,14.54,2.83,0.07,19.62,https://finance.naver.com/item/main.naver?code=035720
양방향미디어와서비스,11,자이언트스텝,-5.13,N/A,3.98,N/A,19.62,https://finance.naver.com/item/main.naver?code=289220
양방향미디어와서비스,11,키다리스튜디오 ,2.08,60.86,1.17,N/A,19.62,https://finance.naver.com/item/main.naver?code=020120
해운사,8,바다로19호 ,N/A,N/A,N/A,N/A,1.72,https://finance.naver.com/item/main.naver?code=155900
해운사,8,KSS해운 ,18.81,3.87,0.62,3.20,1.72,https://finance.naver.com/item/main.naver?code=044450
해운사,8,흥아해운 ,-19.00,N/A,3.59,N/A,1.72,https://finance.naver.com/item/main.naver?code=003280
해운사,8,와이엔텍,11.98,8.12,0.89,N/A,1.72,https://finance.naver.com/item/main.naver?code=067900
해운사,8,대한해운 ,22.30,2.50,0.46,N/A,1.72,https://finance.naver.com/item/main.naver?code=005880
해운사,8,태웅로직스,83.40,2.15,1.26,0.83,1.72,https://finance.naver.com/item/main.naver?code=124560
해운사,8,HMM ,98.28,0.93,0.63,2.71,1.72,https://finance.naver.com/item/main.naver?code=011200
해운사,8,팬오션 ,21.62,3.47,0.64,1.95,1.72,https://finance.naver.com/item/main.naver?code=028670
출판,4,아시아경제,30.05,2.28,0.38,N/A,8.8,https://finance.naver.com/item/main.naver?code=127710
출판,4,디지틀조선,3.92,25.06,0.96,0.93,8.8,https://finance.naver.com/item/main.naver?code=033130
출판,4,디앤씨미디어,18.14,19.53,3.23,N/A,8.8,https://finance.naver.com/item/main.naver?code=263720
출판,4,예림당,7.88,4.61,0.34,N/A,8.8,https://finance.naver.com/item/main.naver?code=036000
건강관리업체및서비스,4,네오펙트,-40.09,N/A,3.25,N/A,42.16,https://finance.naver.com/item/main.naver?code=290660
건강관리업체및서비스,4,지씨셀,17.34,14.12,1.59,N/A,42.16,https://finance.naver.com/item/main.naver?code=144510
건강관리업체및서비스,4,신테카바이오,,N/A,4.77,N/A,42.16,https://finance.naver.com/item/main.naver?code=226330
건강관리업체및서비스,4,서울리거,-53.18,N/A,1.67,N/A,42.16,https://finance.naver.com/item/main.naver?code=043710
게임엔터테인먼트,34,네오위즈,13.47,14.21,1.69,N/A,17.13,https://finance.naver.com/item/main.naver?code=095660
게임엔터테인먼트,34,네오위즈홀딩스,-11.31,N/A,0.67,1.96,17.13,https://finance.naver.com/item/main.naver?code=042420
게임엔터테인먼트,34,스카이문스테크놀로지,4.77,14.05,0.64,N/A,17.13,https://finance.naver.com/item/main.naver?code=033790
게임엔터테인먼트,34,베스파,-254.46,N/A,N/A,N/A,17.13,https://finance.naver.com/item/main.naver?code=299910
게임엔터테인먼트,34,코원플레이,-20.91,N/A,2.75,N/A,17.13,https://finance.naver.com/item/main.naver?code=056000
게임엔터테인먼트,34,한빛소프트,18.02,23.91,3.92,N/A,17.13,https://finance.naver.com/item/main.naver?code=047080
게임엔터테인먼트,34,조이시티,1.30,260.83,3.20,N/A,17.13,https://finance.naver.com/item/main.naver?code=067000
게임엔터테인먼트,34,카카오게임즈,35.97,6.94,2.15,N/A,17.13,https://finance.naver.com/item/main.naver?code=293490
게임엔터테인먼트,34,미투젠,24.42,7.85,2.15,5.37,17.13,https://finance.naver.com/item/main.naver?code=950190
게임엔터테인먼트,34,넷마블 ,-0.42,N/A,0.91,0.85,17.13,https://finance.naver.com/item/main.naver?code=251270
게임엔터테인먼트,34,웹젠,15.14,8.24,0.98,N/A,17.13,https://finance.naver.com/item/main.naver?code=069080
게임엔터테인먼트,34,더블유게임즈 ,7.64,11.47,0.75,1.78,17.13,https://finance.naver.com/item/main.naver?code=192080
게임엔터테인먼트,34,넵튠,3.04,41.12,1.23,N/A,17.13,https://finance.naver.com/item/main.naver?code=217270
게임엔터테인먼트,34,썸에이지,-3.25,N/A,2.92,N/A,17.13,https://finance.naver.com/item/main.naver?code=208640
게임엔터테인먼트,34,모비릭스,,17.51,2.04,N/A,17.13,https://finance.naver.com/item/main.naver?code=348030
게임엔터테인먼트,34,엔씨소프트 ,16.38,15.44,2.36,1.64,17.13,https://finance.naver.com/item/main.naver?code=036570
게임엔터테인먼트,34,플레이위드,0.18,"1,286.67",2.18,N/A,17.13,https://finance.naver.com/item/main.naver?code=023770
게임엔터테인먼트,34,컴투스,10.81,8.43,0.82,1.70,17.13,https://finance.naver.com/item/main.naver?code=078340
게임엔터테인먼트,34,위메이드맥스,20.16,40.47,10.23,N/A,17.13,https://finance.naver.com/item/main.naver?code=101730
게임엔터테인먼트,34,펄어비스,10.09,48.30,4.22,N/A,17.13,https://finance.naver.com/item/main.naver?code=263750
게임엔터테인먼트,34,데브시스터즈,32.96,9.16,2.39,1.31,17.13,https://finance.naver.com/item/main.naver?code=194480
게임엔터테인먼트,34,미투온,8.38,21.37,1.74,N/A,17.13,https://finance.naver.com/item/main.naver?code=201490
게임엔터테인먼트,34,위메이드플레이,6.86,20.83,1.26,N/A,17.13,https://finance.naver.com/item/main.naver?code=123420
게임엔터테인먼트,34,엠게임,29.00,6.82,1.66,N/A,17.13,https://finance.naver.com/item/main.naver?code=058630
게임엔터테인먼트,34,룽투코리아,-16.11,N/A,1.77,N/A,17.13,https://finance.naver.com/item/main.naver?code=060240
게임엔터테인먼트,34,미스터블루,8.08,27.85,2.08,0.45,17.13,https://finance.naver.com/item/main.naver?code=207760
게임엔터테인먼트,34,크래프톤 ,18.77,18.18,2.16,N/A,17.13,https://finance.naver.com/item/main.naver?code=259960
게임엔터테인먼트,34,위메이드,68.10,7.14,3.56,1.08,17.13,https://finance.naver.com/item/main.naver?code=112040
게임엔터테인먼트,34,골프존,34.84,8.68,2.65,2.70,17.13,https://finance.naver.com/item/main.naver?code=215000
게임엔터테인먼트,34,액토즈소프트,8.45,6.10,0.46,N/A,17.13,https://finance.naver.com/item/main.naver?code=052790
게임엔터테인먼트,34,컴투스홀딩스,5.25,20.87,1.02,N/A,17.13,https://finance.naver.com/item/main.naver?code=063080
게임엔터테인먼트,34,드래곤플라이,-70.53,N/A,1.40,N/A,17.13,https://finance.naver.com/item/main.naver?code=030350
게임엔터테인먼트,34,넥슨게임즈,,N/A,5.01,N/A,17.13,https://finance.naver.com/item/main.naver?code=225570
게임엔터테인먼트,34,액션스퀘어,-49.14,N/A,4.94,N/A,17.13,https://finance.naver.com/item/main.naver?code=205500
생물공학,48,고바이오랩,-22.57,N/A,3.03,N/A,49.34,https://finance.naver.com/item/main.naver?code=348150
생물공학,48,싸이토젠,-61.25,N/A,16.94,N/A,49.34,https://finance.naver.com/item/main.naver?code=217330
생물공학,48,큐리언트,-43.10,N/A,7.70,N/A,49.34,https://finance.naver.com/item/main.naver?code=115180
생물공학,48,신라젠,-28.11,N/A,12.51,N/A,49.34,https://finance.naver.com/item/main.naver?code=215600
생물공학,48,진원생명과학 ,-15.39,N/A,4.05,N/A,49.34,https://finance.naver.com/item/main.naver?code=011000
생물공학,48,비엘,-43.02,N/A,4.49,N/A,49.34,https://finance.naver.com/item/main.naver?code=142760
생물공학,48,팬젠,-21.21,N/A,4.12,N/A,49.34,https://finance.naver.com/item/main.naver?code=222110
생물공학,48,제노포커스,-22.49,N/A,4.35,N/A,49.34,https://finance.naver.com/item/main.naver?code=187420
생물공학,48,헬릭스미스,-25.70,N/A,2.79,N/A,49.34,https://finance.naver.com/item/main.naver?code=084990
생물공학,48,농우바이오,3.23,20.71,0.66,1.97,49.34,https://finance.naver.com/item/main.naver?code=054050
생물공학,48,메디톡스,7.16,25.98,1.65,N/A,49.34,https://finance.naver.com/item/main.naver?code=086900
생물공학,48,펩트론,-17.97,N/A,3.13,N/A,49.34,https://finance.naver.com/item/main.naver?code=087010
생물공학,48,코아스템,-32.84,N/A,4.03,N/A,49.34,https://finance.naver.com/item/main.naver?code=166480
생물공학,48,네이처셀,-53.59,N/A,26.54,N/A,49.34,https://finance.naver.com/item/main.naver?code=007390
생물공학,48,툴젠,,N/A,6.10,N/A,49.34,https://finance.naver.com/item/main.naver?code=199800
생물공학,48,클리노믹스,28.95,7.35,1.76,N/A,49.34,https://finance.naver.com/item/main.naver?code=352770
생물공학,48,올릭스,-70.37,N/A,5.57,N/A,49.34,https://finance.naver.com/item/main.naver?code=226950
생물공학,48,앱클론,-47.55,N/A,17.91,N/A,49.34,https://finance.naver.com/item/main.naver?code=174900
생물공학,48,오리엔트바이오 ,34.82,3.97,1.20,N/A,49.34,https://finance.naver.com/item/main.naver?code=002630
생물공학,48,메디포스트,-0.94,N/A,1.99,N/A,49.34,https://finance.naver.com/item/main.naver?code=078160
생물공학,48,아시아종묘,-13.64,N/A,2.13,N/A,49.34,https://finance.naver.com/item/main.naver?code=154030
생물공학,48,차바이오텍,0.17,"1,395.45",2.55,N/A,49.34,https://finance.naver.com/item/main.naver?code=085660
생물공학,48,휴젤,7.04,26.98,1.82,N/A,49.34,https://finance.naver.com/item/main.naver?code=145020
생물공학,48,애니젠,-13.62,N/A,2.80,N/A,49.34,https://finance.naver.com/item/main.naver?code=196300
생물공학,48,강스템바이오텍,-43.09,N/A,2.14,N/A,49.34,https://finance.naver.com/item/main.naver?code=217730
생물공학,48,압타머사이언스,-12.30,N/A,2.84,N/A,49.34,https://finance.naver.com/item/main.naver?code=291650
생물공학,48,지니너스,,N/A,1.67,N/A,49.34,https://finance.naver.com/item/main.naver?code=389030
생물공학,48,에이비엘바이오,-62.24,N/A,19.73,N/A,49.34,https://finance.naver.com/item/main.naver?code=298380
생물공학,48,진매트릭스,-18.18,N/A,4.62,N/A,49.34,https://finance.naver.com/item/main.naver?code=109820
생물공학,48,유틸렉스,-50.29,N/A,4.43,N/A,49.34,https://finance.naver.com/item/main.naver?code=263050
생물공학,48,아이진,-79.41,N/A,2.21,N/A,49.34,https://finance.naver.com/item/main.naver?code=185490
생물공학,48,유바이오로직스,,N/A,4.33,N/A,49.34,https://finance.naver.com/item/main.naver?code=206650
생물공학,48,쎌바이오텍,10.51,11.18,0.85,3.56,49.34,https://finance.naver.com/item/main.naver?code=049960
생물공학,48,제넥신,-10.77,N/A,1.84,N/A,49.34,https://finance.naver.com/item/main.naver?code=095700
생물공학,48,바이오에프디엔씨,,55.22,3.65,N/A,49.34,https://finance.naver.com/item/main.naver?code=251120
생물공학,48,알테오젠,1.35,"1,201.92",17.22,N/A,49.34,https://finance.naver.com/item/main.naver?code=196170
생물공학,48,아미코젠,-1.88,N/A,2.49,N/A,49.34,https://finance.naver.com/item/main.naver?code=092040
생물공학,48,셀리드,-41.95,N/A,6.25,N/A,49.34,https://finance.naver.com/item/main.naver?code=299660
생물공학,48,테고사이언스,0.90,358.49,3.17,N/A,49.34,https://finance.naver.com/item/main.naver?code=191420
생물공학,48,셀리버리,,N/A,8.02,N/A,49.34,https://finance.naver.com/item/main.naver?code=268600
생물공학,48,바이오솔루션,-6.89,N/A,2.41,N/A,49.34,https://finance.naver.com/item/main.naver?code=086820
생물공학,48,파멥신,-91.05,N/A,1.95,N/A,49.34,https://finance.naver.com/item/main.naver?code=208340
생물공학,48,바이오니아,2.47,154.01,3.51,N/A,49.34,https://finance.naver.com/item/main.naver?code=064550
생물공학,48,서린바이오,28.37,6.07,1.45,0.67,49.34,https://finance.naver.com/item/main.naver?code=038070
생물공학,48,케어젠,12.46,49.22,5.55,1.93,49.34,https://finance.naver.com/item/main.naver?code=214370
생물공학,48,티앤알바이오팹,-28.99,N/A,8.99,N/A,49.34,https://finance.naver.com/item/main.naver?code=246710
생물공학,48,셀레믹스,-16.96,N/A,3.38,N/A,49.34,https://finance.naver.com/item/main.naver?code=331920
생물공학,48,오스코텍,-74.03,N/A,26.03,N/A,49.34,https://finance.naver.com/item/main.naver?code=039200
통신장비,44,텔레필드,-41.48,N/A,3.56,N/A,32.87,https://finance.naver.com/item/main.naver?code=091440
통신장비,44,인텔리안테크,13.68,37.81,3.69,0.14,32.87,https://finance.naver.com/item/main.naver?code=189300
통신장비,44,광무,-2.31,N/A,1.64,N/A,32.87,https://finance.naver.com/item/main.naver?code=029480
통신장비,44,뉴지랩파마,-115.54,N/A,15.79,N/A,32.87,https://finance.naver.com/item/main.naver?code=214870
통신장비,44,유비벨록스,14.06,9.18,1.16,N/A,32.87,https://finance.naver.com/item/main.naver?code=089850
통신장비,44,하이트론 ,-53.98,N/A,1.41,N/A,32.87,https://finance.naver.com/item/main.naver?code=019490
통신장비,44,THQ,3.85,51.18,1.89,N/A,32.87,https://finance.naver.com/item/main.naver?code=192410
통신장비,44,컨버즈 ,-44.93,N/A,16.21,N/A,32.87,https://finance.naver.com/item/main.naver?code=109070
통신장비,44,웨이브일렉트로,141.62,1.48,1.16,N/A,32.87,https://finance.naver.com/item/main.naver?code=095270
통신장비,44,라이트론,-17.73,N/A,1.73,N/A,32.87,https://finance.naver.com/item/main.naver?code=069540
통신장비,44,다보링크,,N/A,2.30,N/A,32.87,https://finance.naver.com/item/main.naver?code=340360
통신장비,44,유비쿼스홀딩스,8.23,16.47,1.17,2.25,32.87,https://finance.naver.com/item/main.naver?code=078070
통신장비,44,피피아이,-130.44,N/A,7.36,N/A,32.87,https://finance.naver.com/item/main.naver?code=062970
통신장비,44,이노인스트루먼트,10.06,7.28,0.67,N/A,32.87,https://finance.naver.com/item/main.naver?code=215790
통신장비,44,아이즈비전,1.07,35.64,0.36,N/A,32.87,https://finance.naver.com/item/main.naver?code=031310
통신장비,44,유비쿼스,21.91,6.57,1.33,3.45,32.87,https://finance.naver.com/item/main.naver?code=264450
통신장비,44,기산텔레콤,1.19,134.80,1.56,N/A,32.87,https://finance.naver.com/item/main.naver?code=035460
통신장비,44,에프알텍,-2.50,N/A,0.87,N/A,32.87,https://finance.naver.com/item/main.naver?code=073540
통신장비,44,에스넷,-7.32,N/A,1.43,0.88,32.87,https://finance.naver.com/item/main.naver?code=038680
통신장비,44,알엔투테크놀로지,,N/A,1.31,0.41,32.87,https://finance.naver.com/item/main.naver?code=148250
통신장비,44,파이오링크,21.09,6.70,1.26,2.12,32.87,https://finance.naver.com/item/main.naver?code=170790
통신장비,44,삼지전자,14.01,4.58,0.55,4.10,32.87,https://finance.naver.com/item/main.naver?code=037460
통신장비,44,우리넷,-1.74,N/A,1.27,N/A,32.87,https://finance.naver.com/item/main.naver?code=115440
통신장비,44,서진시스템,10.32,12.53,0.98,1.05,32.87,https://finance.naver.com/item/main.naver?code=178320
통신장비,44,RFHIC,2.71,95.77,2.26,0.63,32.87,https://finance.naver.com/item/main.naver?code=218410
통신장비,44,오이솔루션,2.70,55.94,1.50,1.39,32.87,https://finance.naver.com/item/main.naver?code=138080
통신장비,44,머큐리,3.25,32.50,1.03,N/A,32.87,https://finance.naver.com/item/main.naver?code=100590
통신장비,44,코맥스,-22.77,N/A,1.07,1.36,32.87,https://finance.naver.com/item/main.naver?code=036690
통신장비,44,RF머트리얼즈,3.55,81.65,2.57,N/A,32.87,https://finance.naver.com/item/main.naver?code=327260
통신장비,44,코위버,4.03,14.27,0.54,0.96,32.87,https://finance.naver.com/item/main.naver?code=056360
